,Make,Model,Variant,Ex-Showroom_Price,City_Mileage,Cylinders,Highway_Mileage,Drivetrain,Emission_Norm,Fuel_Type,Body_Type,Kerb_Weight,Gears,Ground_Clearance,Power_Steering,Power,Doors,Type,Audiosystem,Aux-in_Compatibility,Boot_Space,Child_Safety_Locks,Number_of_Airbags
1130,Hyundai,Creta,1.6 Vtvt Sx (O) Executive,1422937,15.29,4.0,21.72,FWD (Front Wheel Drive),BS IV,Petrol,SUV,1180,6,190.0,Electric Power,121bhp@6400rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,6.0
1131,Hyundai,Creta,1.6 Crdi Sx (O) Executive,1572064,17.01,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1180,6,190.0,Electric Power,126bhp@4000RPM,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,6.0
1132,Hyundai,Creta,1.4 Crdi Ex,1107167,21.38,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1180,6,190.0,Electric Power,90PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,475,Yes,2.0
1133,Hyundai,Creta,1.6 Vtvt Ex,1092192,15.29,4.0,21.72,FWD (Front Wheel Drive),BS IV,Petrol,SUV,1180,6,190.0,Electric Power,123PS@6400rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,475,Yes,2.0
1134,Hyundai,Creta,Sports Edition Petrol,1279983,15.29,4.0,21.72,FWD (Front Wheel Drive),BS IV,Petrol,SUV,1180,6,190.0,Electric Power,123PS@6400rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,400,Yes,2.0
1135,Hyundai,Creta,Sports Edition Diesel,1414247,15.29,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1180,6,190.0,Electric Power,128ps@4000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,400,Yes,2.0
1136,Tata,Harrier,Revotorq Xe,1345363,15.29,3.0,21.72,FWD (Front Wheel Drive),BS VI,Diesel,SUV,1180,6,205.0,Hydraulic Power,140PS@3750rpm,5.0,Manual,Not on offer,Yes,425,Yes,2.0
1137,Tata,Harrier,Revotorq Xm,1471368,15.29,3.0,21.72,FWD (Front Wheel Drive),BS VI,Diesel,SUV,1180,6,205.0,Hydraulic Power,140PS@3750rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,425,Yes,2.0
1138,Tata,Harrier,Revotorq Xt,1591368,15.29,3.0,21.72,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,1080,6,205.0,Electric Power,140PS@3750rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,425,Yes,2.0
1139,Tata,Harrier,Revotorq Xz,1721368,15.29,3.0,21.72,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,1080,6,205.0,Electric Power,140PS@3750rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,425,Yes,2.0
1140,Tata,Harrier,Revotorq Xz Dual Tone,1732231,15.29,3.0,21.72,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,1080,6,205.0,Electric Power,140PS@3750rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,425,Yes,2.0
1141,Tata,Harrier,Revotorq Dark Edition,1730755,15.29,3.0,21.72,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,1080,6,205.0,Electric Power,140PS@3750rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,425,Yes,2.0
1142,Isuzu,Dmax V-Cross,Standard,1654783,7.3,4.0,10.3,AWD (All Wheel Drive),BS IV,Diesel,Pick-up,1935,5,205.0,Hydraulic Power,134PS@3600RPM,4.0,Manual,CD Player with USB & Aux-in,Yes,425,Yes,2.0
1143,Isuzu,Dmax V-Cross,High Z,1806813,7.3,4.0,10.3,AWD (All Wheel Drive),BS IV,Diesel,Pick-up,1945,5,205.0,Hydraulic Power,134HP@3600RPM,4.0,Manual,CD Player with USB & Aux-in,Yes,425,Yes,2.0
1144,Isuzu,Dmax V-Cross,Z Prestige,1999000,7.3,4.0,10.3,AWD (All Wheel Drive),BS IV,Diesel,Pick-up,1935,6,225.0,Hydraulic Power,150PS@3600rpm,4.0,Automatic,CD Player with USB & Aux-in,Yes,265,Yes,6.0
1145,Mitsubishi,Outlander,2.4L Outlander,2693000,7.3,4.0,10.3,AWD (All Wheel Drive),BS IV,Petrol,SUV,1602,6,190.0,Electric Power,167PS@6000RPM,5.0,Automatic,USB & Aux-in,Yes,265,Yes,7.0
1146,Mitsubishi,Mercedes-Benz Gla-Class,200 Sport,3438000,10.0,4.0,13.8,4WD,BS IV,Petrol,SUV,1525,7,183.0,Electric Power,183PS@5500rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,421,Yes,6.0
1147,Mitsubishi,Mercedes-Benz Gla-Class,200 D Style,3233000,13.4,4.0,17.7,4WD,BS IV,Diesel,SUV,1585,7,183.0,Electric Power,136PS@4000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,421,Yes,6.0
1148,Mitsubishi,Mercedes-Benz Gla-Class,200 D Sport,3564000,13.4,4.0,17.7,4WD,BS IV,Diesel,SUV,1585,7,183.0,Electric Power,136PS@4000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,421,Yes,6.0
1149,Mitsubishi,Mercedes-Benz Gla-Class,45 Amg 4Matic,7784944,10.2,4.0,13.8,4WD,BS IV,Petrol,SUV,1720,7,183.0,Electric Power,360PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,421,Yes,6.0
1150,Mitsubishi,Mercedes-Benz Gla-Class,220 D 4Matic,3864000,13.4,4.0,17.7,4WD,BS IV,Diesel,SUV,1585,7,183.0,Electric Power,170PS@4000RPM,5.0,Automatic,CD Player with USB & Aux-in,Yes,421,Yes,6.0
1151,Mitsubishi,Mercedes-Benz Gla-Class,45 Aero Edition,8067000,10.2,4.0,13.8,4WD,BS IV,Petrol,SUV,1720,7,183.0,Electric Power,375PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,421,Yes,6.0
1152,Honda,Accord Hybrid,2.0 At,4321237,21.0,4.0,23.1,FWD (Front Wheel Drive),BS IV,Hybrid,Sedan,1620,5,155.0,Electric Power,145PS@6200rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,400,Yes,6.0
1153,Bmw,5-Series,520D Luxury Line,5930000,8.4,4.0,11.5,RWD (Rear Wheel Drive),BS IV,Diesel,Sedan,1705,8,158.0,Electric Power,190PS@4000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,520,Yes,8.0
1154,Bmw,5-Series,530D M Sport,6680000,13.1,6.0,16.1,RWD (Rear Wheel Drive),BS IV,Diesel,Sedan,1705,8,158.0,Electric Power,258PS@4000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,520,Yes,8.0
1155,Bmw,5-Series,530I M Sport,5980000,15.01,6.0,16.1,RWD (Rear Wheel Drive),BS IV,Petrol,Sedan,1705,8,158.0,Electric Power,252PS@5200rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,520,Yes,8.0
1156,Bmw,6-Series,630D Gt Luxury Line,6890000,15.01,6.0,16.1,AWD (All Wheel Drive),BS IV,Diesel,Sedan,1865,8,152.0,Electric Power,265PS@4000RPM,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,520,Yes,6.0
1157,Bmw,6-Series,630D Gt M Sport,7450000,15.01,6.0,16.1,AWD (All Wheel Drive),BS IV,Diesel,Sedan,1865,8,152.0,Electric Power,265PS@4000RPM,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,520,Yes,6.0
1158,Bmw,6-Series,630I Gt Luxury Line,6440000,4.45,8.0,7.94,RWD (Rear Wheel Drive),BS IV,Petrol,Coupe,1865,8,124.0,Electric Power,450PS@5500rpm,2.0,Automatic,CD Player with USB & Aux-in,Yes,520,Yes,6.0
1159,Bmw,6-Series,620D Gt Luxury Line,6440000,4.45,4.0,7.94,RWD (Rear Wheel Drive),BS IV,Diesel,Sedan,1720,8,138.0,Electric Power,188PS@4000RPM,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,610,Yes,8.0
1160,Porsche,Macan,S,8503000,4.45,6.0,7.94,AWD (All Wheel Drive),BS IV,Petrol,SUV,1865,7,190.0,Electric Power,349PS@5400RPM,5.0,Automatic,DVD Player with USB & Aux-in,Yes,500,Yes,6.0
1161,Porsche,Macan,Base,6998000,4.45,6.0,7.94,AWD (All Wheel Drive),BS VI,Petrol,SUV,1865,7,190.0,Electric Power,248PS@5000RPM,5.0,Automatic,DVD Player with USB & Aux-in,Yes,500,Yes,8.0
1162,Jaguar,F-Type,5.0 Convertible R,23659454,12.05,6.0,7.94,AWD (All Wheel Drive),BS VI,Petrol,Convertible,1865,8,190.0,Electric Power,495PS@6500RPM,4.0,Automatic,DVD Player with USB & Aux-in,Yes,500,Yes,8.0
1163,Jaguar,F-Type,5.0 Coupe R,22155390,7.81,6.0,14.3,RWD (Rear Wheel Drive),BS IV,Petrol,Coupe,1865,8,190.0,Hydraulic Power,550PS@6500RPM,2.0,Automatic,DVD Player with USB & Aux-in,Yes,2005,Yes,2.0
1164,Jaguar,F-Type,Svr Coupe,26501830,7.81,8.0,14.3,AWD (All Wheel Drive),BS IV,Petrol,Coupe,1865,8,190.0,Electric Power,567PS@6500rpm,2.0,Automatic,DVD Player with USB & Aux-in,Yes,310,Yes,6.0
1165,Jaguar,F-Type,Svr Convertible,28004965,7.81,8.0,14.3,AWD (All Wheel Drive),BS IV,Petrol,Convertible,1720,8,190.0,Electric Power,567PS@6500rpm,2.0,Automatic,DVD Player with USB & Aux-in,Yes,207,Yes,6.0
1166,Jaguar,F-Type,2.0L Coupe,9092578,7.81,6.0,14.3,RWD (Rear Wheel Drive),BS IV,Petrol,Coupe,1577,8,190.0,Electric Power,297 bhp @ 5500 rpm,2.0,Automatic,DVD Player with USB & Aux-in,Yes,310,Yes,2.0
1167,Jaguar,F-Type,2.0L Convertible,10144987,7.81,6.0,14.3,RWD (Rear Wheel Drive),BS IV,Petrol,Convertible,1614,8,113.0,Electric Power,297 bhp @ 5500 rpm,2.0,Automatic,DVD Player with USB & Aux-in,Yes,207,Yes,2.0
1168,Jaguar,F-Type,2.0 Convertible R Dynamic,10419200,7.81,8.0,14.3,RWD (Rear Wheel Drive),BS IV,Petrol,Convertible,1665,8,113.0,Electric Power,297 bhp @ 5500 rpm,2.0,Automatic,DVD Player with USB & Aux-in,Yes,207,Yes,2.0
1169,Jaguar,F-Type,2.0 Coupe R Dynamic,9366433,7.81,4.0,14.3,RWD (Rear Wheel Drive),BS IV,Petrol,Coupe,1730,8,113.0,Electric Power,297 bhp @ 5500 rpm,2.0,Automatic,DVD Player with USB & Aux-in,Yes,310,Yes,2.0
1170,Bmw,M5,Competition,15490000,7.81,8.0,14.3,AWD (All Wheel Drive),BS VI,Petrol,Sedan,1950,8,113.0,Electric Power,625PS@6000rpm,4.0,Automatic,DVD Player with USB & Aux-in,Yes,530,Yes,9.0
1171,Lexus,Lx 570,V8,23290000,18.0,8.0,14.3,FWD (Front Wheel Drive),BS IV,Diesel,SUV,2660,6,113.0,Yes,380PS@6000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,530,Yes,1.0
1172,Ferrari,458 Spider,V8,43367500,3.2,8.0,5.5,AWD (All Wheel Drive),BS IV,Petrol,"Coupe, Convertible",1525,7,113.0,Electric Power,669PS@8000rpm,2.0,Automatic,DVD Player with USB & Aux-in,Yes,230,Yes,2.0
1173,Maruti Suzuki R,Wagon,Vxi,479000,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,1525,5,113.0,Electric Power,68PS@5500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,341,Yes,1.0
1174,Maruti Suzuki R,Wagon,Vxi Ags,526000,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,1525,5,113.0,Electric Power,68PS@5500rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,341,Yes,1.0
1175,Maruti Suzuki R,Wagon,1.2L Zxi,548000,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,1525,5,113.0,Electric Power,83PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,341,Yes,2.0
1176,Maruti Suzuki R,Wagon,Lxi,434000,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,1525,5,113.0,Electric Power,68PS@5500rpm,5.0,Manual,Not on offer,Yes,341,Yes,1.0
1177,Maruti Suzuki R,Wagon,1.2L Vxi,513501,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,830,5,113.0,Electric Power,83PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,341,Yes,1.0
1178,Maruti Suzuki R,Wagon,1.2L Vxi Ags,560500,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,830,5,113.0,Electric Power,83PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,341,Yes,1.0
1179,Maruti Suzuki R,Wagon,1.2L Zxi Ags,594800,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,830,5,113.0,Electric Power,83PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,341,Yes,2.0
1180,Maruti Suzuki R,Wagon,Lxi (O),441000,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,830,5,113.0,Electric Power,68PS@5500rpm,5.0,Manual,Not on offer,Yes,341,Yes,2.0
1181,Maruti Suzuki R,Wagon,Vxi (O),486001,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,830,5,113.0,Electric Power,68PS@5500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,341,Yes,2.0
1182,Maruti Suzuki R,Wagon,1.2L Vxi (O),520500,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,830,5,113.0,Electric Power,83PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,341,Yes,2.0
1183,Maruti Suzuki R,Wagon,1.2L Vxi Ags (O),567500,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,830,5,113.0,Electric Power,83PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,341,Yes,2.0
1184,Maruti Suzuki R,Wagon,Vxi Ags (O),533000,3.2,3.0,5.5,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,830,5,113.0,Electric Power,68PS@5500rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,341,Yes,2.0
1185,Maruti Suzuki R,Wagon,Lxi Cng,500500,3.2,3.0,5.5,FWD (Front Wheel Drive),BS IV,CNG,Hatchback,830,5,113.0,Electric Power,68PS@5500rpm,5.0,Manual,Not on offer,Yes,341,Yes,1.0
1186,Maruti Suzuki R,Wagon,Lxi (O) Cng,507500,3.2,3.0,5.5,FWD (Front Wheel Drive),BS IV,CNG,Hatchback,830,5,113.0,Electric Power,68PS@5500rpm,5.0,Manual,Not on offer,Yes,341,Yes,2.0
1187,Tata,Tiago Nrg,1.2L Revotron,594993,3.2,3.0,5.5,FWD (Front Wheel Drive),BS IV,Petrol,Crossover,1017,5,180.0,Electric Power,85PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,242,Yes,2.0
1188,Tata,Tiago Nrg,1.05L Revotorq,689993,3.2,3.0,5.5,FWD (Front Wheel Drive),BS IV,Diesel,Crossover,1085,5,180.0,Electric Power,70PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,242,Yes,2.0
1189,Tata,Tiago Nrg,1.2L Revotron Amt,639993,3.2,3.0,5.5,FWD (Front Wheel Drive),BS IV,Petrol,Crossover,1017,5,180.0,Electric Power,85PS@6000rpm,5.0,AMT,CD Player with USB & Aux-in,Yes,242,Yes,2.0
1190,Mahindra,Nuvosport,N4,797802,13.8,3.0,17.21,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1017,5,180.0,Yes,100PS@3750RPM,5.0,Manual,Not on offer,Yes,412,Yes,2.0
1191,Mahindra,Nuvosport,N6,905642,13.8,3.0,17.21,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1017,5,180.0,Electric Power,100PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,412,Yes,2.0
1192,Mahindra,Nuvosport,N8,984818,13.8,3.0,17.21,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1017,5,180.0,Electric Power,100PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,412,Yes,2.0
1193,Mahindra,Nuvosport,N4 +,832415,13.8,3.0,17.21,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1017,5,180.0,Electric Power,100PS@3750RPM,5.0,Manual,Not on offer,Yes,412,Yes,2.0
1194,Mahindra,Nuvosport,N6 Amt,972359,12.8,3.0,16.21,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1017,5,180.0,Electric Power,100PS@3750RPM,5.0,Automatic,CD Player with USB & Aux-in,Yes,412,Yes,2.0
1195,Mahindra,Nuvosport,N8 Amt,1048603,12.8,3.0,16.21,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1017,5,180.0,Electric Power,100PS@3750RPM,5.0,Automatic,CD Player with USB & Aux-in,Yes,412,Yes,2.0
1196,Nissan,Kicks,Xl Petrol,955000,12.8,4.0,16.21,RWD (Rear Wheel Drive),BS VI,Petrol,SUV,1017,6,210.0,Yes,106PS@5600rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,400,Yes,2.0
1197,Nissan,Kicks,Xv Petrol,1095000,12.8,4.0,16.21,RWD (Rear Wheel Drive),BS VI,Petrol,SUV,1017,6,210.0,Yes,106PS@5600rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,400,Yes,2.0
1198,Nissan,Kicks,Xl Diesel,1109000,12.8,4.0,16.21,RWD (Rear Wheel Drive),BS VI,Diesel,SUV,1017,6,210.0,Yes,110PS@3850rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,400,Yes,2.0
1199,Nissan,Kicks,Xv Diesel,1251000,12.8,4.0,16.21,RWD (Rear Wheel Drive),BS VI,Diesel,SUV,1017,6,210.0,Yes,110PS@3850rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,400,Yes,2.0
1200,Nissan,Kicks,Xv Premium,1369000,12.8,4.0,16.21,RWD (Rear Wheel Drive),BS VI,Diesel,SUV,1017,6,210.0,Yes,110PS@3850rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,400,Yes,2.0
1201,Nissan,Kicks,Xv Premium (O),1465000,12.8,4.0,16.21,RWD (Rear Wheel Drive),BS VI,Diesel,SUV,1017,6,210.0,Yes,110PS@3850rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,400,Yes,2.0
1202,Nissan,Kicks,Xv Premium (O) Dual Tone,1465000,12.8,4.0,16.21,RWD (Rear Wheel Drive),BS VI,Diesel,SUV,1017,6,210.0,Yes,110PS@3850rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,400,Yes,7.0
1203,Nissan,Kicks,Xe Diesel,989000,12.8,4.0,16.21,RWD (Rear Wheel Drive),BS VI,Diesel,SUV,1017,6,210.0,Yes,110PS@3850rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,400,Yes,2.0
1204,Tata,Winger,15S,1205000,12.8,4.0,16.21,FWD (Front Wheel Drive),BS VI,Diesel,MUV,2275,5,180.0,Hydraulic Power,73.5kW@4000rpm,5.0,Manual,Not on offer,Yes,400,Yes,2.0
1205,Hyundai,Kona Electric,Premium,2371858,12.8,4.0,16.21,FWD (Front Wheel Drive),BS VI,Electric,SUV,2275,1,160.0,Electric Power,136 bhp,5.0,Automatic,USB & Aux-in,Yes,400,Yes,6.0
1206,Toyota,Camry,Hybrid,3788000,12.8,4.0,16.21,FWD (Front Wheel Drive),BS IV,Hybrid,Sedan,1665,1,160.0,Electric Power,178PS@5700rpm,4.0,Automatic,DVD Player with USB & Aux-in,Yes,400,Yes,9.0
1207,Audi,A5,Sportback,6061200,12.8,4.0,16.21,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,2115,7,160.0,Yes,190ps @ 3800-4200rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,54,Yes,6.0
1208,Land Rover,Discovery,3.0 Hse Diesel,10205494,12.8,6.0,16.21,4WD,BS IV,Diesel,SUV,2115,8,160.0,Electro-Hydraulic,258PS@3750rpm,5.0,Automatic,DVD Player with USB & Aux-in,Yes,258,Yes,8.0
1209,Land Rover,Discovery,3.0 Se Diesel,9689321,12.8,6.0,16.21,4WD,BS IV,Diesel,SUV,2115,8,160.0,Electro-Hydraulic,258PS@3750rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,258,Yes,8.0
1210,Land Rover,Discovery,3.0 Hse Petrol,8433741,12.8,6.0,16.21,4WD,BS IV,Petrol,SUV,2115,8,160.0,Electro-Hydraulic,394PS@3750rpm,5.0,Automatic,DVD Player with USB & Aux-in,Yes,258,Yes,8.0
1211,Land Rover,Discovery,3.0 Se Petrol,8077550,12.8,6.0,16.21,4WD,BS IV,Petrol,SUV,2115,8,160.0,Electro-Hydraulic,394PS@3750rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,258,Yes,8.0
1212,Land Rover,Discovery,3.0 S Diesel,8877094,12.8,6.0,16.21,4WD,BS IV,Diesel,SUV,2115,8,160.0,Electro-Hydraulic,258PS@3750rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,258,Yes,8.0
1213,Land Rover,Discovery,3.0 S Petrol,7693664,12.8,6.0,16.21,4WD,BS IV,Petrol,SUV,2115,8,160.0,Electro-Hydraulic,394PS@3750rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,258,Yes,8.0
1214,Land Rover,Discovery,3.0 Hse Luxury Diesel,10861088,12.8,6.0,16.21,4WD,BS IV,Diesel,SUV,2115,8,160.0,Electro-Hydraulic,258PS@3750rpm,5.0,Automatic,DVD Player with USB & Aux-in,Yes,258,Yes,8.0
1215,Land Rover,Discovery,3.0 Hse Luxury Petrol,8937846,12.8,6.0,16.21,4WD,BS IV,Petrol,SUV,2115,8,160.0,Electro-Hydraulic,394PS@3750rpm,5.0,Automatic,DVD Player with USB & Aux-in,Yes,258,Yes,8.0
1216,Lexus,Ls 500H,Luxury,18221000,12.8,6.0,16.21,AWD (All Wheel Drive),BS IV,Hybrid,SUV,2300,8,160.0,Electric Power,299PS@6600rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,430,Yes,14.0
1217,Lexus,Ls 500H,Ultra Luxury,18736000,12.8,6.0,16.21,AWD (All Wheel Drive),BS IV,Hybrid,SUV,2322,8,160.0,Electric Power,299PS@6600rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,430,Yes,14.0
1218,Lexus,Ls 500H,Distinct,19371000,12.8,6.0,16.21,AWD (All Wheel Drive),BS IV,Hybrid,SUV,2345,8,160.0,Electric Power,299PS@6600rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,430,Yes,14.0
1219,Lexus,Rolls-Royce Phantom,Sedan,95000000,10.2,12.0,14.9,RWD (Rear Wheel Drive),BS IV,Petrol,Sedan,2649,8,164.0,Electric Power,460PS@5350rpm,4.0,Automatic,DVD Player with USB & Aux-in,Yes,460,Yes,6.0
1220,Lexus,Rolls-Royce Phantom,Ewb,75400000,10.2,12.0,14.9,RWD (Rear Wheel Drive),BS IV,Petrol,Sedan,2694,8,164.0,Electric Power,460PS@5350rpm,4.0,Automatic,DVD Player with USB & Aux-in,Yes,460,Yes,6.0
1221,Fiat,Punto Evo,Dynamic 1.2,535562,15.8,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1095,5,185.0,Electric Power,68PS@6000rpm,5.0,Manual,DVD Player with USB & Aux-in,Yes,280,Yes,6.0
1222,Fiat,Punto Evo,Active Multijet 1.3,631292,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1095,5,185.0,Electric Power,76PS@4000RPM,5.0,Manual,DVD Player with USB & Aux-in,Yes,280,Yes,1.0
1223,Fiat,Punto Evo,Dynamic Multijet 1.3,692655,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1165,5,185.0,Electric Power,76PS@4000RPM,5.0,Manual,DVD Player with USB & Aux-in,Yes,280,Yes,1.0
1224,Fiat,Punto Evo,Emotion Multijet 1.3,747774,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1095,5,185.0,Electric Power,76PS@4000RPM,5.0,Manual,DVD Player with USB & Aux-in,Yes,280,Yes,2.0
1225,Toyota,Yaris,J,940000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1090,6,152.0,Electric Power,107PS@6000rpm,4.0,Manual,Not on offer,Yes,476,Yes,7.0
1226,Toyota,Yaris,G,1055000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1095,6,152.0,Electric Power,107PS@6000rpm,4.0,Manual,Not on offer,Yes,476,Yes,7.0
1227,Toyota,Yaris,V,1174000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1105,6,152.0,Electric Power,107PS@6000rpm,4.0,Manual,USB & Aux-in,Yes,476,Yes,7.0
1228,Toyota,Yaris,Vx Cvt,1418000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1135,7,152.0,Electric Power,107PS@6000rpm,4.0,Automatic,USB & Aux-in,Yes,476,Yes,7.0
1229,Toyota,Yaris,G Cvt,1175000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1115,7,152.0,Electric Power,107PS@6000rpm,4.0,Automatic,Not on offer,Yes,476,Yes,7.0
1230,Toyota,Yaris,J Cvt,1010000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1110,7,152.0,Electric Power,107PS@6000rpm,4.0,Automatic,Not on offer,Yes,476,Yes,7.0
1231,Toyota,Yaris,V Cvt,1294000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1125,7,152.0,Yes,107PS@6000rpm,4.0,Automatic,USB & Aux-in,Yes,476,Yes,7.0
1232,Toyota,Yaris,Vx,1296000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1120,6,152.0,Electric Power,107PS@6000rpm,4.0,Manual,USB & Aux-in,Yes,476,Yes,7.0
1233,Toyota,Yaris,V (O),1197000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1105,6,152.0,Electric Power,107PS@6000rpm,4.0,Manual,USB & Aux-in,Yes,476,Yes,7.0
1234,Toyota,Yaris,J (O),876000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1090,6,152.0,Electric Power,107PS@6000rpm,4.0,Manual,Not on offer,Yes,476,Yes,3.0
1235,Toyota,Yaris,G (O),974000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1095,6,152.0,Electric Power,107PS@6000rpm,4.0,Manual,Not on offer,Yes,476,Yes,3.0
1236,Toyota,Yaris,J (O) Cvt,935000,21.2,4.0,14.9,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1090,6,152.0,Electric Power,107PS@6000rpm,4.0,Automatic,Not on offer,Yes,476,Yes,3.0
